monitoring_id,monitoring_date,monitoring_time,model_name,model_version,accuracy,precision,recall,f1_score,auc_roc,predictions_count,avg_inference_time_ms,data_drift_score,feature_importance_shift,null_predictions_percent,model_type,is_anomaly,alert_level
MON-002969,2025-11-24,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.8122,0.8142,0.8285,0.7874,0.8661,2590,9.33,0.4528,0.0714,1.24,Regression,True,WARNING
MON-002970,2025-11-24,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.8246,0.8257,0.8383,0.8164,0.8756,2739,22.07,0.5007,0.0783,0.97,Regression,True,WARNING
MON-002971,2025-11-25,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7788,0.7857,0.7491,0.7605,0.8155,6475,7.24,0.2661,0.4273,3.37,Regression,True,WARNING
MON-002972,2025-11-25,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.6789,0.6743,0.6775,0.6716,0.7345,419,58.32,0.2186,0.2973,0.67,Regression,True,CRITICAL
MON-002973,2025-11-26,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.8,0.8032,0.8206,0.8077,0.8626,1788,10.87,0.0811,0.1248,0.05,Regression,False,OK
MON-002974,2025-11-26,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8128,0.807,0.795,0.7923,0.8625,12207,27.5,0.3378,0.1829,1.8,Regression,True,WARNING
MON-002975,2025-11-27,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.8065,0.809,0.8039,0.7946,0.8682,6243,15.23,0.1954,0.3086,0.11,Regression,False,OK
MON-002976,2025-11-27,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.7853,0.7889,0.8172,0.7576,0.8266,2338,28.61,0.1588,0.0692,2.03,Regression,True,WARNING
MON-002977,2025-11-28,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.7,0.8357,0.8239,0.8188,0.8133,0.8708,399,11.8,0.3632,0.1808,3.55,Regression,True,WARNING
MON-002978,2025-11-28,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7701,0.7736,0.7874,0.7577,0.814,439,21.34,0.3838,0.2258,5.74,Regression,True,WARNING
MON-002979,2025-11-29,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.7913,0.805,0.7784,0.7896,0.8436,510,14.8,0.36,0.539,0.45,Regression,True,WARNING
MON-002980,2025-11-29,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.7768,0.7875,0.7853,0.7461,0.8268,933,76.38,0.1791,0.1597,0.62,Regression,True,WARNING
MON-002981,2025-11-30,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.7,0.6835,0.6718,0.6945,0.6736,0.7307,1169,12.38,0.4974,0.3343,0.09,Regression,True,CRITICAL
MON-002982,2025-11-30,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8127,0.8001,0.8248,0.7853,0.868,7941,11.57,0.165,0.0775,2.08,Regression,False,OK
MON-002983,2025-12-01,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.8011,0.8063,0.787,0.7822,0.85,693,43.67,0.1463,0.4742,2.89,Regression,False,OK
MON-002984,2025-12-01,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.5,0.7791,0.7806,0.7967,0.758,0.8151,1323,28.75,0.3216,0.0727,1.4,Regression,True,WARNING
MON-002985,2025-12-02,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.7,0.7847,0.7832,0.7741,0.7616,0.8397,5048,13.29,0.298,0.1612,0.49,Regression,True,WARNING
MON-002986,2025-12-02,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.8212,0.7963,0.7977,0.8065,0.8647,3230,21.04,0.3583,0.2817,2.28,Regression,True,WARNING
MON-002987,2025-12-03,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.8017,0.7915,0.7871,0.7758,0.8532,4378,21.38,0.1753,0.3993,2.3,Regression,False,OK
MON-002988,2025-12-03,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.7942,0.8071,0.7817,0.7465,0.8405,2724,22.85,0.4307,0.0415,0.21,Regression,True,WARNING
MON-002989,2025-12-04,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.7894,0.7936,0.8007,0.7693,0.8252,9141,29.18,0.248,0.2425,0.88,Regression,True,WARNING
MON-002990,2025-12-04,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.5,0.8009,0.8208,0.8162,0.7769,0.8544,5400,11.34,0.0188,0.1797,1.68,Regression,False,OK
MON-002991,2025-12-05,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8147,0.8233,0.8169,0.7939,0.8581,959,22.7,0.2401,0.4598,3.21,Regression,False,OK
MON-002992,2025-12-05,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.7984,0.8017,0.784,0.7745,0.8391,1499,16.95,0.415,0.3229,3.21,Regression,True,WARNING
MON-002993,2025-12-06,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.8119,0.7962,0.804,0.8005,0.8575,3498,5.64,0.2613,0.0894,0.58,Regression,False,OK
MON-002994,2025-12-06,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.772,0.7753,0.7707,0.7621,0.8257,3056,15.37,0.4572,0.1175,1.01,Regression,True,WARNING
MON-002995,2025-12-07,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.8259,0.825,0.8074,0.7966,0.8761,8123,15.36,0.5092,0.1517,0.26,Regression,True,WARNING
MON-002996,2025-12-07,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.8024,0.7912,0.7858,0.7979,0.8419,9510,30.46,0.1388,0.6228,6.44,Regression,False,OK
MON-002997,2025-12-08,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7836,0.7965,0.7835,0.7743,0.83,8308,37.5,0.5343,0.1801,3.52,Regression,True,WARNING
MON-002998,2025-12-08,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.812,0.8126,0.8088,0.7911,0.8667,2605,27.27,0.2128,0.1831,3.95,Regression,False,OK
MON-002999,2025-12-09,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.8068,0.8109,0.7902,0.7892,0.8566,8630,6.95,0.1488,0.094,2.78,Regression,False,OK
MON-003000,2025-12-09,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.7807,0.7724,0.8002,0.7742,0.8209,9870,56.92,0.2538,0.1594,0.72,Regression,True,WARNING
MON-003001,2025-12-10,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.8,0.8007,0.8043,0.7902,0.7801,0.858,3487,34.75,0.3716,0.4303,0.81,Regression,True,WARNING
MON-003002,2025-12-10,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.8,0.7927,0.7911,0.7749,0.7841,0.8571,570,19.25,0.0468,0.1856,1.07,Regression,True,WARNING
MON-003003,2025-12-11,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.7123,0.7351,0.7316,0.7009,0.7571,1057,21.68,0.0602,0.2814,1.01,Regression,True,CRITICAL
MON-003004,2025-12-11,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7946,0.7891,0.7992,0.7868,0.8437,1771,25.61,0.51,0.0377,2.38,Regression,True,WARNING
MON-003005,2025-12-12,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.7821,0.7752,0.7778,0.7721,0.8371,1913,21.21,0.2945,0.1286,3.05,Regression,True,WARNING
MON-003006,2025-12-12,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.5,0.7786,0.7811,0.7681,0.757,0.8262,1391,30.59,0.5551,0.1083,0.39,Regression,True,WARNING
MON-003007,2025-12-13,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.813,0.8107,0.8074,0.7981,0.8684,2005,41.22,0.5515,0.103,0.15,Regression,True,WARNING
MON-003008,2025-12-13,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.8091,0.8115,0.7981,0.801,0.8459,4897,7.71,0.2688,0.0594,2.86,Regression,False,OK
MON-003009,2025-12-14,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.7978,0.8143,0.7901,0.7891,0.8476,3753,16.72,0.5057,0.0797,1.38,Regression,True,WARNING
MON-003010,2025-12-14,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7581,0.7484,0.7607,0.7493,0.8172,1771,24.37,0.2692,0.0998,0.36,Regression,True,WARNING
MON-003011,2025-12-15,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.8,0.8015,0.8027,0.7879,0.7832,0.8403,4844,10.59,0.4975,0.0932,0.29,Regression,True,WARNING
MON-003012,2025-12-15,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.8181,0.8119,0.7796,0.816,0.8665,5106,58.17,0.2805,0.2514,0.16,Regression,False,OK
MON-003013,2025-12-16,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.5,0.8271,0.8205,0.8525,0.8139,0.8642,4614,5.28,0.2106,0.1019,1.75,Regression,False,OK
MON-003014,2025-12-16,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.8233,0.8219,0.8051,0.823,0.8725,3128,14.17,0.4184,0.4031,0.87,Regression,True,WARNING
MON-003015,2025-12-17,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.7791,0.7792,0.755,0.7519,0.8372,4050,28.1,0.244,0.1024,3.8,Regression,True,WARNING
MON-003016,2025-12-17,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.7873,0.8051,0.8055,0.7686,0.8341,2903,61.58,0.1893,0.2451,6.75,Regression,True,WARNING
MON-003017,2025-12-18,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.7995,0.7943,0.7925,0.7818,0.8572,2174,23.45,0.4788,0.0607,0.35,Regression,True,WARNING
MON-003018,2025-12-18,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.8013,0.7988,0.8065,0.7934,0.8616,5644,27.13,0.219,0.2183,0.9,Regression,False,OK
MON-003019,2025-12-19,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.8034,0.7848,0.816,0.7797,0.8358,7560,15.12,0.3978,0.0243,0.11,Regression,True,WARNING
MON-003020,2025-12-19,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.8252,0.8298,0.8391,0.8009,0.8679,1329,54.56,0.1577,0.14,0.35,Regression,False,OK
MON-003021,2025-12-20,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.8067,0.8079,0.8144,0.7999,0.8435,30576,47.06,0.3899,0.1152,0.91,Regression,True,WARNING
MON-003022,2025-12-20,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.8271,0.833,0.817,0.809,0.8781,1008,30.54,0.0644,0.4012,0.63,Regression,False,OK
MON-003023,2025-12-21,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.7873,0.7897,0.7679,0.7771,0.8478,2798,5.8,0.3567,0.0862,5.4,Regression,True,WARNING
MON-003024,2025-12-21,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.795,0.7768,0.822,0.7709,0.8479,5492,21.37,0.4035,0.1652,1.21,Regression,True,WARNING
MON-003025,2025-12-22,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.7942,0.8116,0.7962,0.7852,0.8482,3892,14.59,0.3448,0.295,0.09,Regression,True,WARNING
MON-003026,2025-12-22,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.8016,0.8046,0.8086,0.7939,0.8476,1125,20.14,0.4124,0.1872,3.54,Regression,True,WARNING
MON-003027,2025-12-23,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.7756,0.7793,0.7683,0.7725,0.8321,3680,15.87,0.5113,0.275,5.08,Regression,True,WARNING
MON-003028,2025-12-23,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8411,0.8587,0.846,0.8145,0.8931,13427,24.66,0.1233,0.1001,3.52,Regression,False,OK
MON-003029,2025-12-24,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.8046,0.7997,0.7983,0.7768,0.867,2422,14.67,0.3597,0.1466,0.58,Regression,True,WARNING
MON-003030,2025-12-24,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.7798,0.7659,0.7755,0.7633,0.8315,717,17.68,0.2495,0.0415,1.97,Regression,True,WARNING
MON-003031,2025-12-25,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.7809,0.77,0.7607,0.7772,0.8162,727,16.35,0.4163,0.2662,3.64,Regression,True,WARNING
MON-003032,2025-12-25,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8042,0.8039,0.811,0.7794,0.842,9059,24.49,0.03,0.3472,0.67,Regression,False,OK
MON-003033,2025-12-26,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8145,0.8133,0.7798,0.7876,0.8532,2095,9.58,0.2783,0.2519,0.3,Regression,False,OK
MON-003034,2025-12-26,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8214,0.8377,0.8383,0.8001,0.8657,2887,8.28,0.3009,0.0745,0.88,Regression,True,WARNING
MON-003035,2025-12-27,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8035,0.8074,0.8323,0.7893,0.8686,4077,30.29,0.4991,0.3881,3.71,Regression,True,WARNING
MON-003036,2025-12-27,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.8148,0.8002,0.8081,0.7996,0.8763,223,16.29,0.1754,0.1304,5.85,Regression,False,OK
MON-003037,2025-12-28,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.9,0.8094,0.8025,0.8227,0.7845,0.8636,8416,29.21,0.0561,0.0818,3.4,Regression,False,OK
MON-003038,2025-12-28,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8004,0.7945,0.7946,0.7772,0.8583,18167,30.5,0.2788,0.1187,3.08,Regression,False,OK
MON-003039,2025-12-29,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.7957,0.793,0.7956,0.7789,0.8527,1982,14.53,0.577,0.1596,0.99,Regression,True,WARNING
MON-003040,2025-12-29,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.803,0.796,0.7947,0.7797,0.8634,2647,15.08,0.1654,0.1773,5.81,Regression,False,OK
MON-003041,2025-12-30,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.8002,0.788,0.7938,0.7738,0.8398,6021,14.67,0.3596,0.1412,4.25,Regression,True,WARNING
MON-003042,2025-12-30,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.8,0.8023,0.8038,0.796,0.7915,0.8652,1863,9.98,0.2775,0.3282,0.71,Regression,False,OK
MON-003043,2025-12-31,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8114,0.8069,0.7828,0.7895,0.8624,8871,8.78,0.2607,0.2598,1.44,Regression,False,OK
MON-003044,2025-12-31,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.8348,0.8222,0.8398,0.8132,0.8881,4985,18.72,0.1031,0.1851,2.05,Regression,False,OK
MON-003045,2026-01-01,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.7823,0.7984,0.7541,0.7633,0.8435,10492,10.32,0.6115,0.2242,0.99,Regression,True,WARNING
MON-003046,2026-01-01,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.8043,0.8037,0.7984,0.7911,0.8571,930,18.37,0.0782,0.2037,0.25,Regression,False,OK
MON-003047,2026-01-02,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.8094,0.8293,0.7827,0.7938,0.8508,4245,12.69,0.411,0.2276,0.04,Regression,True,WARNING
MON-003048,2026-01-02,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.7,0.7949,0.8062,0.7893,0.7736,0.8433,4510,12.89,0.191,0.1643,0.39,Regression,True,WARNING
MON-003049,2026-01-03,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.824,0.8193,0.8279,0.8061,0.8811,6060,17.15,0.2025,0.1424,0.07,Regression,False,OK
MON-003050,2026-01-03,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.6,0.7926,0.8111,0.8131,0.7747,0.8366,2623,47.69,0.3814,0.0304,1.01,Regression,True,WARNING
MON-003051,2026-01-04,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8158,0.8269,0.8151,0.8138,0.8601,1188,43.86,0.5004,0.1687,1.67,Regression,True,WARNING
MON-003052,2026-01-04,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.8275,0.8217,0.8231,0.8108,0.881,681,34.18,0.3352,0.1299,5.05,Regression,True,WARNING
MON-003053,2026-01-05,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.8103,0.8071,0.7935,0.786,0.8621,1728,20.93,0.5654,0.1342,2.82,Regression,True,WARNING
MON-003054,2026-01-05,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.9,0.7988,0.8017,0.7856,0.7672,0.8423,1578,8.05,0.3923,0.3517,9.7,Regression,True,WARNING
MON-003055,2026-01-06,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.8119,0.8097,0.8295,0.8049,0.8753,1954,35.86,0.1972,0.185,0.63,Regression,False,OK
MON-003056,2026-01-06,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.7943,0.8046,0.8012,0.7776,0.8464,2468,14.26,0.2506,0.6449,0.28,Regression,True,WARNING
MON-003057,2026-01-07,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7881,0.792,0.7744,0.7754,0.8166,828,44.17,0.1383,0.0819,1.19,Regression,True,WARNING
MON-003058,2026-01-07,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8095,0.82,0.7789,0.801,0.8637,1065,13.85,0.0319,0.1095,1.94,Regression,False,OK
MON-003059,2026-01-08,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.8172,0.8235,0.8418,0.7935,0.8737,1881,38.71,0.4273,0.2213,0.63,Regression,True,WARNING
MON-003060,2026-01-08,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.5,0.8041,0.7973,0.7855,0.7804,0.8611,4447,29.45,0.4713,0.226,0.74,Regression,True,WARNING
MON-003061,2026-01-09,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.1,0.8133,0.7972,0.8132,0.7977,0.8591,1559,6.88,0.2706,0.2741,1.48,Regression,False,OK
MON-003062,2026-01-09,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.8483,0.841,0.8352,0.8539,0.8889,4420,32.17,0.1833,0.2576,3.47,Regression,False,OK
MON-003063,2026-01-10,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.8265,0.8477,0.8101,0.803,0.8769,16826,20.91,0.2372,0.0628,3.82,Regression,False,OK
MON-003064,2026-01-10,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.7908,0.8006,0.7936,0.7699,0.8428,2899,10.33,0.4808,0.2294,0.4,Regression,True,WARNING
MON-003065,2026-01-11,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.8058,0.807,0.8187,0.7979,0.8634,15219,16.35,0.4642,0.1535,1.19,Regression,True,WARNING
MON-003066,2026-01-11,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.8081,0.822,0.818,0.7978,0.8615,9796,66.32,0.1702,0.1898,1.12,Regression,False,OK
MON-003067,2026-01-12,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.7853,0.7856,0.7942,0.7647,0.8463,5081,7.34,0.1291,0.1363,0.46,Regression,True,WARNING
MON-003068,2026-01-12,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.5,0.8144,0.8155,0.799,0.7825,0.8759,1847,20.78,0.1412,0.0643,0.46,Regression,False,OK
MON-003069,2026-01-13,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.9,0.7869,0.7908,0.7895,0.7686,0.8371,2348,14.79,0.1285,0.1753,6.3,Regression,True,WARNING
MON-003070,2026-01-13,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8155,0.8114,0.8205,0.817,0.8558,7374,27.04,0.1889,0.1031,1.86,Regression,False,OK
MON-003071,2026-01-14,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.8407,0.8318,0.8195,0.8195,0.901,3180,34.2,0.1639,0.2471,0.17,Regression,False,OK
MON-003072,2026-01-14,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.7995,0.8038,0.7682,0.7914,0.8553,20309,22.81,0.2954,0.1916,1.97,Regression,True,WARNING
MON-003073,2026-01-15,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.8107,0.8109,0.8115,0.7837,0.8508,2168,32.62,0.1839,0.3519,9.86,Regression,False,OK
MON-003074,2026-01-15,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.8,0.8078,0.8054,0.7954,0.7999,0.8555,2633,12.19,0.1161,0.1904,2.34,Regression,False,OK
MON-003075,2026-01-16,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.7833,0.7886,0.7639,0.7763,0.8231,19578,18.9,0.2823,0.0715,4.14,Regression,True,WARNING
MON-003076,2026-01-16,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.7872,0.7834,0.757,0.7718,0.8178,1092,47.05,0.0642,0.2595,4.39,Regression,True,WARNING
MON-003077,2026-01-17,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.8091,0.817,0.7985,0.805,0.8493,23435,14.49,0.0306,0.0848,0.39,Regression,False,OK
MON-003078,2026-01-17,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8045,0.7925,0.8282,0.7874,0.8331,339,12.95,0.2672,0.1774,1.4,Regression,False,OK
MON-003079,2026-01-18,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.7992,0.7865,0.8121,0.8027,0.8539,1274,15.23,0.2914,0.0597,1.08,Regression,True,WARNING
MON-003080,2026-01-18,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.8205,0.8073,0.8425,0.8029,0.871,965,26.32,0.1715,0.0761,0.34,Regression,False,OK
MON-003081,2026-01-19,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8112,0.8113,0.8001,0.7917,0.8528,560,20.1,0.29,0.4054,2.9,Regression,False,OK
MON-003082,2026-01-19,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.8459,0.8325,0.862,0.8322,0.9032,1495,28.51,0.5497,0.0777,0.75,Regression,True,WARNING
MON-003083,2026-01-20,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7833,0.8007,0.8018,0.7558,0.819,1879,13.66,0.1971,0.1057,1.24,Regression,True,WARNING
MON-003084,2026-01-20,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.1,0.7938,0.8108,0.8161,0.7803,0.8562,3581,9.43,0.1088,0.2302,2.83,Regression,True,WARNING
MON-003085,2026-01-21,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.8309,0.8348,0.827,0.8062,0.8763,373,14.34,0.1932,0.1199,0.89,Regression,False,OK
MON-003086,2026-01-21,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.8355,0.8448,0.8284,0.8283,0.8899,18029,9.88,0.1824,0.1553,3.49,Regression,False,OK
MON-003087,2026-01-22,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.7846,0.7761,0.7833,0.7776,0.8241,1701,21.99,0.2171,0.2871,0.8,Regression,True,WARNING
MON-003088,2026-01-22,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.794,0.8056,0.7953,0.7706,0.8452,3677,18.11,0.5039,0.0241,0.06,Regression,True,WARNING
MON-003089,2026-01-23,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.1,0.7982,0.7951,0.7785,0.7778,0.8471,1612,21.02,0.6144,0.1998,0.13,Regression,True,WARNING
MON-003090,2026-01-23,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8299,0.8294,0.8213,0.8228,0.877,2993,22.94,0.2713,0.2243,1.24,Regression,False,OK
MON-003091,2026-01-24,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.799,0.797,0.8157,0.8021,0.8444,3886,15.0,0.1015,0.0848,3.07,Regression,True,WARNING
MON-003092,2026-01-24,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.6804,0.6732,0.672,0.6669,0.7344,5862,27.98,0.3889,0.028,1.22,Regression,True,CRITICAL
MON-003093,2026-01-25,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.7964,0.8022,0.7975,0.7886,0.8375,515,21.88,0.3299,0.0852,1.8,Regression,True,WARNING
MON-003094,2026-01-25,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8038,0.7984,0.811,0.7952,0.8342,17998,14.97,0.5324,0.2351,1.8,Regression,True,WARNING
MON-003095,2026-01-26,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.8085,0.8059,0.8272,0.7998,0.8578,238,24.69,0.6288,0.3091,3.96,Regression,True,WARNING
MON-003096,2026-01-26,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8392,0.8165,0.8483,0.7999,0.8998,3812,24.43,0.2322,0.2365,4.19,Regression,False,OK
MON-003097,2026-01-27,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.8309,0.8346,0.8449,0.8054,0.8641,3969,62.34,0.2826,0.1063,3.12,Regression,False,OK
MON-003098,2026-01-27,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.78,0.7789,0.7864,0.7788,0.8308,1462,27.22,0.0789,0.1276,1.5,Regression,True,WARNING
MON-003099,2026-01-28,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.7978,0.7884,0.8022,0.7742,0.8478,2654,34.52,0.2163,0.1626,2.39,Regression,True,WARNING
MON-003100,2026-01-28,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.802,0.7996,0.8151,0.7839,0.8574,3618,16.19,0.0411,0.2467,1.21,Regression,False,OK
MON-003101,2026-01-29,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.8,0.7927,0.788,0.7578,0.7961,0.8436,1248,12.65,0.3967,0.0215,1.16,Regression,True,WARNING
MON-003102,2026-01-29,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.6873,0.6718,0.6979,0.6687,0.7303,198,26.86,0.1973,0.4689,0.73,Regression,True,CRITICAL
MON-003103,2026-01-30,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8285,0.8447,0.7973,0.8133,0.8623,1844,13.85,0.212,0.1649,4.57,Regression,False,OK
MON-003104,2026-01-30,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7919,0.8061,0.7842,0.7802,0.8428,19487,15.87,0.2047,0.5141,0.28,Regression,True,WARNING
